,Column,year,id,artist and album name,release format,label,genre,subgenre,want,have
54441,30138,2017,15881130,Sacha Bernardson (2) - Rockall,CD,Not On Label,"Electronic, Rock, Pop","Indie Pop, Drone, Post Rock",0,1
54442,30138,2017,15881130,Sacha Bernardson (2) - Rockall,Album,Not On Label,"Electronic, Rock, Pop","Indie Pop, Drone, Post Rock",0,1
54449,30143,2017,15673342,Pat Hull - Marrow,CD,"Not On Label (Pat Hull Self-released), Akin Studio, Akin Studio","Jazz, Pop, Folk, World, & Country","Folk, Indie Pop, Easy Listening",2,0
54450,30143,2017,15673342,Pat Hull - Marrow,Album,"Not On Label (Pat Hull Self-released), Akin Studio, Akin Studio","Jazz, Pop, Folk, World, & Country","Folk, Indie Pop, Easy Listening",2,0
54451,30144,2017,31134278,Sundance Kiz - Round 3,CD,Not On Label (Sundance Kiz Self-released),"Rock, Pop","Glam, Psychedelic Rock, Indie Pop",0,1
54452,30144,2017,31134278,Sundance Kiz - Round 3,Album,Not On Label (Sundance Kiz Self-released),"Rock, Pop","Glam, Psychedelic Rock, Indie Pop",0,1
54480,30158,2017,11044794,Shiny Raia - Shiny Raia,CD,Not On Label (Shiny Raia Self-released),"Electronic, Funk / Soul, Pop","Downtempo, Hip Hop, Indie Pop",2,3
54481,30158,2017,11044794,Shiny Raia - Shiny Raia,Album,Not On Label (Shiny Raia Self-released),"Electronic, Funk / Soul, Pop","Downtempo, Hip Hop, Indie Pop",2,3
54502,30168,2017,22090666,Bubbleboy - Fix Then Break,CD,Not On Label,"Electronic, Rock, Pop","Alternative Rock, Indie Pop, Dance-pop, Electro",0,2
54503,30168,2017,22090666,Bubbleboy - Fix Then Break,Album,Not On Label,"Electronic, Rock, Pop","Alternative Rock, Indie Pop, Dance-pop, Electro",0,2
54510,30172,2017,11140544,The Quilz - The Quilz,CD,Not On Label,"Electronic, Rock, Pop","Synthwave, Synth-pop, Darkwave, Ethereal, Indie Pop",3,3
54511,30172,2017,11140544,The Quilz - The Quilz,EP,Not On Label,"Electronic, Rock, Pop","Synthwave, Synth-pop, Darkwave, Ethereal, Indie Pop",3,3
54512,30173,2017,22034074,"Wreck Loose - Ok, Wreck Loose",CD,"Not On Label (Wreck Loose Self-released), Treelady Studios, Flowers For Dahlia","Rock, Funk / Soul, Pop","Pop Rock, Soul, Indie Pop, Garage Rock",0,0
54513,30173,2017,22034074,"Wreck Loose - Ok, Wreck Loose",Album,"Not On Label (Wreck Loose Self-released), Treelady Studios, Flowers For Dahlia","Rock, Funk / Soul, Pop","Pop Rock, Soul, Indie Pop, Garage Rock",0,0
54525,30178,2017,11147270,SNST* - Turn Out The Lights + B Sides,CD,"Not On Label, SNST, This Year Is Better Music, One Plus One Equals Everything, Studio 4 Recording, 87th Street Studios, ""Steves Place"", Tesla Electric Recording","Electronic, Rock, Pop","Indie Pop, New Wave, Experimental, Synth-pop",3,10
54526,30178,2017,11147270,SNST* - Turn Out The Lights + B Sides,Album,"Not On Label, SNST, This Year Is Better Music, One Plus One Equals Everything, Studio 4 Recording, 87th Street Studios, ""Steves Place"", Tesla Electric Recording","Electronic, Rock, Pop","Indie Pop, New Wave, Experimental, Synth-pop",3,10
54536,30180,2017,11190169,Dark Rooms - Distraction Sickness,Vinyl,"Redwood Studios, Sunking Studios, Not On Label","Rock, Pop","Alternative Rock, Indie Rock, Indie Pop",58,84
54537,30180,2017,11190169,Dark Rooms - Distraction Sickness,LP,"Redwood Studios, Sunking Studios, Not On Label","Rock, Pop","Alternative Rock, Indie Rock, Indie Pop",58,84
54538,30180,2017,11190169,Dark Rooms - Distraction Sickness,Album,"Redwood Studios, Sunking Studios, Not On Label","Rock, Pop","Alternative Rock, Indie Rock, Indie Pop",58,84
54539,30180,2017,11190169,Dark Rooms - Distraction Sickness,Stereo,"Redwood Studios, Sunking Studios, Not On Label","Rock, Pop","Alternative Rock, Indie Rock, Indie Pop",58,84
54619,30214,2017,17144977,Erkheim - Erkheim,Vinyl,Not On Label (Erkheim Self-released),"Electronic, Rock, Pop","Dream Pop, Indie Pop, Synth-pop",1,5
54620,30214,2017,17144977,Erkheim - Erkheim,LP,Not On Label (Erkheim Self-released),"Electronic, Rock, Pop","Dream Pop, Indie Pop, Synth-pop",1,5
54621,30214,2017,17144977,Erkheim - Erkheim,Album,Not On Label (Erkheim Self-released),"Electronic, Rock, Pop","Dream Pop, Indie Pop, Synth-pop",1,5
54622,30214,2017,17144977,Erkheim - Erkheim,Numbered,Not On Label (Erkheim Self-released),"Electronic, Rock, Pop","Dream Pop, Indie Pop, Synth-pop",1,5
54623,30214,2017,17144977,Erkheim - Erkheim,Stereo,Not On Label (Erkheim Self-released),"Electronic, Rock, Pop","Dream Pop, Indie Pop, Synth-pop",1,5
54691,30242,2017,10685022,Born Idiot - Afterschool,Vinyl,"Not On Label (Born Idiot Self-released), Studio Black Box",Pop,"Indie Pop, Jazz-Rock, Indie Rock",9,15
54692,30242,2017,10685022,Born Idiot - Afterschool,LP,"Not On Label (Born Idiot Self-released), Studio Black Box",Pop,"Indie Pop, Jazz-Rock, Indie Rock",9,15
54693,30242,2017,10685022,Born Idiot - Afterschool,Album,"Not On Label (Born Idiot Self-released), Studio Black Box",Pop,"Indie Pop, Jazz-Rock, Indie Rock",9,15
54694,30242,2017,10685022,Born Idiot - Afterschool,Limited Edition,"Not On Label (Born Idiot Self-released), Studio Black Box",Pop,"Indie Pop, Jazz-Rock, Indie Rock",9,15
54695,30242,2017,10685022,Born Idiot - Afterschool,Stereo,"Not On Label (Born Idiot Self-released), Studio Black Box",Pop,"Indie Pop, Jazz-Rock, Indie Rock",9,15
54710,30247,2017,26275841,All If - Absolute Poetry,Vinyl,Not On Label,"Rock, Pop","Indie Pop, Psychedelic Rock",1,7
54711,30247,2017,26275841,All If - Absolute Poetry,LP,Not On Label,"Rock, Pop","Indie Pop, Psychedelic Rock",1,7
54712,30247,2017,26275841,All If - Absolute Poetry,Album,Not On Label,"Rock, Pop","Indie Pop, Psychedelic Rock",1,7
54732,30257,2017,11934495,Shoot The Singers - Left Lane Loser,Vinyl,"Not On Label, Wild Horse Studio","Rock, Pop","Indie Rock, Indie Pop, Garage Rock",2,8
54733,30257,2017,11934495,Shoot The Singers - Left Lane Loser,LP,"Not On Label, Wild Horse Studio","Rock, Pop","Indie Rock, Indie Pop, Garage Rock",2,8
54734,30257,2017,11934495,Shoot The Singers - Left Lane Loser,Album,"Not On Label, Wild Horse Studio","Rock, Pop","Indie Rock, Indie Pop, Garage Rock",2,8
54735,30257,2017,11934495,Shoot The Singers - Left Lane Loser,Limited Edition,"Not On Label, Wild Horse Studio","Rock, Pop","Indie Rock, Indie Pop, Garage Rock",2,8
54736,30257,2017,11934495,Shoot The Singers - Left Lane Loser,Stereo,"Not On Label, Wild Horse Studio","Rock, Pop","Indie Rock, Indie Pop, Garage Rock",2,8
54777,30284,2017,15251725,Lara Hassan & The V - Onset,CD,Not On Label,"Rock, Pop, Folk, World, & Country","Indie Pop, Shoegaze, Lo-Fi",1,2
54778,30284,2017,15251725,Lara Hassan & The V - Onset,Mini,Not On Label,"Rock, Pop, Folk, World, & Country","Indie Pop, Shoegaze, Lo-Fi",1,2
54779,30284,2017,15251725,Lara Hassan & The V - Onset,Album,Not On Label,"Rock, Pop, Folk, World, & Country","Indie Pop, Shoegaze, Lo-Fi",1,2
54812,30300,2017,10077302,Orthentix - Fractured,CD,Not On Label,"Electronic, Pop","Ambient, Downtempo, Experimental, Indie Pop",0,1
54813,30300,2017,10077302,Orthentix - Fractured,Album,Not On Label,"Electronic, Pop","Ambient, Downtempo, Experimental, Indie Pop",0,1
54814,30300,2017,10077302,Orthentix - Fractured,Stereo,Not On Label,"Electronic, Pop","Ambient, Downtempo, Experimental, Indie Pop",0,1
54820,30302,2017,13163290,Twenty One Pilots - Regional At Best,Vinyl,Not On Label (Twenty One Pilots),"Electronic, Hip Hop, Rock, Pop","Electro, Pop Rock, Indie Pop",301,124
54821,30302,2017,13163290,Twenty One Pilots - Regional At Best,LP,Not On Label (Twenty One Pilots),"Electronic, Hip Hop, Rock, Pop","Electro, Pop Rock, Indie Pop",301,124
54822,30302,2017,13163290,Twenty One Pilots - Regional At Best,Album,Not On Label (Twenty One Pilots),"Electronic, Hip Hop, Rock, Pop","Electro, Pop Rock, Indie Pop",301,124
54823,30302,2017,13163290,Twenty One Pilots - Regional At Best,Unofficial Release,Not On Label (Twenty One Pilots),"Electronic, Hip Hop, Rock, Pop","Electro, Pop Rock, Indie Pop",301,124
54824,30302,2017,13163290,Twenty One Pilots - Regional At Best,Stereo,Not On Label (Twenty One Pilots),"Electronic, Hip Hop, Rock, Pop","Electro, Pop Rock, Indie Pop",301,124
54913,30334,2017,10185316,We Will Kaleid - A Shape of Fading,Vinyl,Not On Label,"Electronic, Pop","Indie Pop, Ambient, Experimental",0,17
54914,30334,2017,10185316,We Will Kaleid - A Shape of Fading,LP,Not On Label,"Electronic, Pop","Indie Pop, Ambient, Experimental",0,17
54915,30334,2017,10185316,We Will Kaleid - A Shape of Fading,Album,Not On Label,"Electronic, Pop","Indie Pop, Ambient, Experimental",0,17
54919,30336,2017,10518668,Maggie Brown (4) - Another Place,Vinyl,"Not On Label, Maggie Brown","Rock, Pop","Indie Pop, Alternative Rock",1,7
54920,30336,2017,10518668,Maggie Brown (4) - Another Place,LP,"Not On Label, Maggie Brown","Rock, Pop","Indie Pop, Alternative Rock",1,7
54921,30336,2017,10518668,Maggie Brown (4) - Another Place,Album,"Not On Label, Maggie Brown","Rock, Pop","Indie Pop, Alternative Rock",1,7
54956,30361,2017,10179966,Mare Island - Mare Island,Vinyl,Not On Label (Mare Island Self-released),"Rock, Pop","Indie Rock, Indie Pop, Dream Pop, Emo, Shoegaze",4,34
54957,30361,2017,10179966,Mare Island - Mare Island,"12""",Not On Label (Mare Island Self-released),"Rock, Pop","Indie Rock, Indie Pop, Dream Pop, Emo, Shoegaze",4,34
54958,30361,2017,10179966,Mare Island - Mare Island,33 ⅓ RPM,Not On Label (Mare Island Self-released),"Rock, Pop","Indie Rock, Indie Pop, Dream Pop, Emo, Shoegaze",4,34
54959,30361,2017,10179966,Mare Island - Mare Island,EP,Not On Label (Mare Island Self-released),"Rock, Pop","Indie Rock, Indie Pop, Dream Pop, Emo, Shoegaze",4,34
54960,30361,2017,10179966,Mare Island - Mare Island,Limited Edition,Not On Label (Mare Island Self-released),"Rock, Pop","Indie Rock, Indie Pop, Dream Pop, Emo, Shoegaze",4,34
54967,30369,2017,12607368,Martina Kunst - The Sirens,CD,Not on label,"Rock, Pop","Alternative Rock, Folk Rock, Indie Rock, Indie Pop, Pop Rock",0,1
54968,30369,2017,12607368,Martina Kunst - The Sirens,Album,Not on label,"Rock, Pop","Alternative Rock, Folk Rock, Indie Rock, Indie Pop, Pop Rock",0,1
54969,30369,2017,12607368,Martina Kunst - The Sirens,Mini-Album,Not on label,"Rock, Pop","Alternative Rock, Folk Rock, Indie Rock, Indie Pop, Pop Rock",0,1
54970,30369,2017,12607368,Martina Kunst - The Sirens,EP,Not on label,"Rock, Pop","Alternative Rock, Folk Rock, Indie Rock, Indie Pop, Pop Rock",0,1
54978,30372,2017,10564068,The Bads - Losing Heroes,Vinyl,"Not On Label (The Bads Self-released), The Sitting Room, Zenith Records","Rock, Pop","Indie Rock, Pop Rock",7,26
54979,30372,2017,10564068,The Bads - Losing Heroes,LP,"Not On Label (The Bads Self-released), The Sitting Room, Zenith Records","Rock, Pop","Indie Rock, Pop Rock",7,26
54980,30372,2017,10564068,The Bads - Losing Heroes,Album,"Not On Label (The Bads Self-released), The Sitting Room, Zenith Records","Rock, Pop","Indie Rock, Pop Rock",7,26
55112,30442,2017,10282698,Pink Noise Generator - Be Different,CD,"Not On Label, Twin Earth Studios, Red Wolf Studios, Dogbox Studios","Rock, Pop","Indie Pop, Pop Punk, New Wave, Alternative Rock",0,0
55113,30442,2017,10282698,Pink Noise Generator - Be Different,EP,"Not On Label, Twin Earth Studios, Red Wolf Studios, Dogbox Studios","Rock, Pop","Indie Pop, Pop Punk, New Wave, Alternative Rock",0,0
55120,30448,2017,10301812,Joe Innes And The Cavalcade - Foreign Domestic Policy,CD,Not On Label (Joe Innes And The Cavalcade Self-Released),"Pop, Folk, World, & Country","Acoustic, Indie Pop, Ballad, Folk",0,5
55121,30448,2017,10301812,Joe Innes And The Cavalcade - Foreign Domestic Policy,Album,Not On Label (Joe Innes And The Cavalcade Self-Released),"Pop, Folk, World, & Country","Acoustic, Indie Pop, Ballad, Folk",0,5
55122,30448,2017,10301812,Joe Innes And The Cavalcade - Foreign Domestic Policy,Limited Edition,Not On Label (Joe Innes And The Cavalcade Self-Released),"Pop, Folk, World, & Country","Acoustic, Indie Pop, Ballad, Folk",0,5
55139,30460,2017,12696621,Rose Droll - Photograph,CD,"Not On Label, Toki G","Rock, Pop, Folk, World, & Country","Folk, Experimental, Acoustic, Indie Pop",8,5
55140,30460,2017,12696621,Rose Droll - Photograph,EP,"Not On Label, Toki G","Rock, Pop, Folk, World, & Country","Folk, Experimental, Acoustic, Indie Pop",8,5
55141,30460,2017,12696621,Rose Droll - Photograph,Limited Edition,"Not On Label, Toki G","Rock, Pop, Folk, World, & Country","Folk, Experimental, Acoustic, Indie Pop",8,5
55209,30493,2017,11304367,"Love L.U.V. - You & Me, Babe",Vinyl,"Not On Label (Love L.U.V. Self-Released), Love L.U.V., Love L.U.V., Buffalo Studios, UK","Rock, Pop","Indie Pop, Garage Rock",0,3
55210,30493,2017,11304367,"Love L.U.V. - You & Me, Babe",LP,"Not On Label (Love L.U.V. Self-Released), Love L.U.V., Love L.U.V., Buffalo Studios, UK","Rock, Pop","Indie Pop, Garage Rock",0,3
55211,30493,2017,11304367,"Love L.U.V. - You & Me, Babe",Album,"Not On Label (Love L.U.V. Self-Released), Love L.U.V., Love L.U.V., Buffalo Studios, UK","Rock, Pop","Indie Pop, Garage Rock",0,3
55212,30493,2017,11304367,"Love L.U.V. - You & Me, Babe",Limited Edition,"Not On Label (Love L.U.V. Self-Released), Love L.U.V., Love L.U.V., Buffalo Studios, UK","Rock, Pop","Indie Pop, Garage Rock",0,3
55221,30496,2017,10219075,"Gepsiz - Waves, Daisies and Troubled Dreams",CD,"Simon Dougé, Not On Label","Rock, Pop, Folk, World, & Country","Folk, Indie Rock, Indie Pop, Psychedelic Rock, Lo-Fi",0,2
55222,30496,2017,10219075,"Gepsiz - Waves, Daisies and Troubled Dreams",EP,"Simon Dougé, Not On Label","Rock, Pop, Folk, World, & Country","Folk, Indie Rock, Indie Pop, Psychedelic Rock, Lo-Fi",0,2
55223,30496,2017,10219075,"Gepsiz - Waves, Daisies and Troubled Dreams",Stereo,"Simon Dougé, Not On Label","Rock, Pop, Folk, World, & Country","Folk, Indie Rock, Indie Pop, Psychedelic Rock, Lo-Fi",0,2
55300,30557,2017,23640962,Narwhal (4) Plays The Music Of Ridley Bishop* - Breathing Machines,CD,"Not On Label (Narwal (4) Self-released), Capilano University, WWW.DMADISCS.COM","Jazz, Rock, Pop","Free Jazz, Fusion, Indie Pop, Experimental",0,2
55301,30557,2017,23640962,Narwhal (4) Plays The Music Of Ridley Bishop* - Breathing Machines,Album,"Not On Label (Narwal (4) Self-released), Capilano University, WWW.DMADISCS.COM","Jazz, Rock, Pop","Free Jazz, Fusion, Indie Pop, Experimental",0,2
55304,30565,2017,18564145,Little Pier* - Lasciateci La Fantasia,CD,"Not On Label, A1 Entertainment, The Sound Of Violins, Kutso Noise Home, Kutso Noise Home","Pop, ""Childrens"", Folk, World, & Country","Vocal, Indie Pop, Light Music, Chanson",1,2
55305,30565,2017,18564145,Little Pier* - Lasciateci La Fantasia,Album,"Not On Label, A1 Entertainment, The Sound Of Violins, Kutso Noise Home, Kutso Noise Home","Pop, ""Childrens"", Folk, World, & Country","Vocal, Indie Pop, Light Music, Chanson",1,2
55308,30567,2017,10377211,Helmut (3) - Ourwalls,CD,"Not On Label, Jäger Studio","Electronic, Rock, Pop, Folk, World, & Country","Indie Pop, Downtempo, Future Jazz, Krautrock",1,6
55309,30567,2017,10377211,Helmut (3) - Ourwalls,Album,"Not On Label, Jäger Studio","Electronic, Rock, Pop, Folk, World, & Country","Indie Pop, Downtempo, Future Jazz, Krautrock",1,6
55310,30569,2017,10468843,Jumaï - Jumaï,CD,"Not On Label, Love Island Studio, Love Island Studio, Love Island Studio","Rock, Pop","Psychedelic Rock, Pop Rock, Indie Rock",1,2
55311,30569,2017,10468843,Jumaï - Jumaï,EP,"Not On Label, Love Island Studio, Love Island Studio, Love Island Studio","Rock, Pop","Psychedelic Rock, Pop Rock, Indie Rock",1,2
55324,30580,2017,30091346,The Easy Button - That One Week You Went Away EP,CD,Not On Label,"Rock, Pop","Alternative Rock, Indie Rock, Power Pop",0,3
55325,30580,2017,30091346,The Easy Button - That One Week You Went Away EP,EP,Not On Label,"Rock, Pop","Alternative Rock, Indie Rock, Power Pop",0,3
55478,30639,2017,11392695,Shadrow - Fiber-Optic Radio,CDr,Not On Label,"Electronic, Rock, Pop","Acoustic, Alternative Rock, Chiptune, Indie Pop, Indie Rock",4,5
55479,30639,2017,11392695,Shadrow - Fiber-Optic Radio,CD-ROM,Not On Label,"Electronic, Rock, Pop","Acoustic, Alternative Rock, Chiptune, Indie Pop, Indie Rock",4,5
55480,30639,2017,11392695,Shadrow - Fiber-Optic Radio,Album,Not On Label,"Electronic, Rock, Pop","Acoustic, Alternative Rock, Chiptune, Indie Pop, Indie Rock",4,5
55481,30639,2017,11392695,Shadrow - Fiber-Optic Radio,Limited Edition,Not On Label,"Electronic, Rock, Pop","Acoustic, Alternative Rock, Chiptune, Indie Pop, Indie Rock",4,5
55510,30648,2017,11223262,Various - ONXRT: Live From The Archives Vol. 19,CD,"Not On Label, ONXRT: Live From The Archives, www.cravedog.com, The ADS Group","Rock, Pop","Alternative Rock, Indie Rock, Pop Rock, Acoustic",23,82
55568,30670,2017,10954916,Terror Pigeon!* - We Will Never Run Out Of Love,Vinyl,Not On Label,"Electronic, Rock, Pop","Indie Pop, Synth-pop, Power Pop, Happy Hardcore",9,39
55569,30670,2017,10954916,Terror Pigeon!* - We Will Never Run Out Of Love,LP,Not On Label,"Electronic, Rock, Pop","Indie Pop, Synth-pop, Power Pop, Happy Hardcore",9,39
55580,30674,2017,15054178,Sleeping At Last - Space,Vinyl,"Not On Label (Sleeping At Last Self-released), ""Ryan ONeal Home Studio""","Rock, Pop, Classical, Folk, World, & Country","Indie Rock, Alternative Rock, Dream Pop, Folk, Indie Pop",86,96
55581,30674,2017,15054178,Sleeping At Last - Space,LP,"Not On Label (Sleeping At Last Self-released), ""Ryan ONeal Home Studio""","Rock, Pop, Classical, Folk, World, & Country","Indie Rock, Alternative Rock, Dream Pop, Folk, Indie Pop",86,96
55582,30674,2017,15054178,Sleeping At Last - Space,Compilation,"Not On Label (Sleeping At Last Self-released), ""Ryan ONeal Home Studio""","Rock, Pop, Classical, Folk, World, & Country","Indie Rock, Alternative Rock, Dream Pop, Folk, Indie Pop",86,96
55583,30674,2017,15054178,Sleeping At Last - Space,Limited Edition,"Not On Label (Sleeping At Last Self-released), ""Ryan ONeal Home Studio""","Rock, Pop, Classical, Folk, World, & Country","Indie Rock, Alternative Rock, Dream Pop, Folk, Indie Pop",86,96
55584,30674,2017,15054178,Sleeping At Last - Space,Repress,"Not On Label (Sleeping At Last Self-released), ""Ryan ONeal Home Studio""","Rock, Pop, Classical, Folk, World, & Country","Indie Rock, Alternative Rock, Dream Pop, Folk, Indie Pop",86,96
55585,30674,2017,15054178,Sleeping At Last - Space,Stereo,"Not On Label (Sleeping At Last Self-released), ""Ryan ONeal Home Studio""","Rock, Pop, Classical, Folk, World, & Country","Indie Rock, Alternative Rock, Dream Pop, Folk, Indie Pop",86,96
55627,30685,2017,15040697,Sleeping At Last - Space,Vinyl,"Not On Label (Sleeping At Last Self-released), ""Ryan ONeal Home Studio""","Rock, Pop, Classical, Folk, World, & Country","Indie Rock, Alternative Rock, Dream Pop, Folk, Indie Pop",63,59
55628,30685,2017,15040697,Sleeping At Last - Space,LP,"Not On Label (Sleeping At Last Self-released), ""Ryan ONeal Home Studio""","Rock, Pop, Classical, Folk, World, & Country","Indie Rock, Alternative Rock, Dream Pop, Folk, Indie Pop",63,59
55629,30685,2017,15040697,Sleeping At Last - Space,Compilation,"Not On Label (Sleeping At Last Self-released), ""Ryan ONeal Home Studio""","Rock, Pop, Classical, Folk, World, & Country","Indie Rock, Alternative Rock, Dream Pop, Folk, Indie Pop",63,59
55630,30685,2017,15040697,Sleeping At Last - Space,Limited Edition,"Not On Label (Sleeping At Last Self-released), ""Ryan ONeal Home Studio""","Rock, Pop, Classical, Folk, World, & Country","Indie Rock, Alternative Rock, Dream Pop, Folk, Indie Pop",63,59
